F_Measure_Type_Name__c,F_Equipment_Name_Proposed__c,I_EER_MC04__c,P_Cooling_Hrs_mc4__c,i_Qty_Prop_Equip_mc__c,i_SEER_MC04__c,i_unit_cooling_BTUH__c,i_unit_cooling_tons_mc__c,County__c,Customer_Therms__c,Customer_kW__c,Customer_kWh__c,Electric_Rebate__c,F_COOL_SEER_Cost__c,F_COOL_SEER_MN_PCkW__c,F_COOL_SEER_MN_Rebate__c,F_COOL_SEER_MN_kW__c,F_Centrifugal_Chiller_PCkW__c,F_Centrifugal_Chiller_Rebate__c,F_Centrifugal_Chiller_kW__c,F_Centrifugal_Chiller_kWh__c,F_Cool_Cost_mc4__c,F_Cool_EER_SEER_MC_PCKW__c,F_Cool_EER_SEER_MC_Rebate__c,F_Cool_EER_SEER_MC_kW__c,F_Cool_EER_SEER_MC_kWh__c,F_Cool_FLV_IPLV_mc4_Rebate__c,F_County_Zone__c,F_County_to_Zone_MC4__c,F_Equip_Building_Type__c,F_MSHP_EER_Eff__c,F_MSHP_EER_Std__c,F_MSHP_Total_kWh__c,F_MSHP_Total_v3_kWh__c,F_Measure_Name__c,F_Mini_Split_Cool_PCkW__c,F_Mini_Split_Cooling_kW__c,F_Net_Gen_kW__c,F_Net_Gen_kWh__c,F_Net_Therms__c,F_Products_Name__c,F_Program_Name__c,F_VFD_Chiller_mc4_PCkW__c,F_VFD_Chiller_mc4_Rebate__c,F_VFD_Chiller_mc4_kW__c,F_VFD_Chiller_mc4_kWh__c,F_kAdj_Value__c,F_k_Adj_2012__c,F_k_Adj_2015__c,Gas_Rebate__c,I_AHRI__c,I_EER__c,I_Invoice_Cost__c,I_Mark_Seg__c,I_Qty_Prop_Equip__c,I_SEER_IEER__c,I_Unit_Tons__c,Increm_Electric_Capital_Cost__c,Increm_Gas_Capital_Cost__c,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,Line_Item_Number__c,Measure_Name__c,Online_Application_Measure__c,PC_kW_Customer__c,Uncapped_Electric_Rebate__c,Uncapped_Gas_Rebate__c,Units_Electric__c,Units_Gas__c,county__c,eo3__Completion_Date__c,eo3__Eligible_Equipment_Type_1__c,AF_Date__c,Name,i_Facility_Type__c
Cool SEER - MN,MN - RTUS < 5.42 tons,,589,2,13.8,,3.83,,,0.482,241,405.98,1761.8,0.434011411,405.98,0.482234901,,,,,1761.8,,405.98,,241.430903,383,MN1,MN3,Manufacturing,,,,,DX Units < 5.42 Tons,,,0.46667,258.03,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,383,0,0,,0,0,,FALSE,,,,2,,,1761.8,,005U0000000HtWKIA0,1.57275E+12,,,1,DX Units < 5.42 Tons,,0.434,405.98,0,2,0,Wright MN3,2019-07-16,Cool EER-SEER,2020-01-20,OID3994356-0001,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,652,1,14.3,,9.25,,,0.841,1401,1304.25,3515,0.756818182,1045.25,0.840909091,,,,,3515,0.756818182,1304.25,0.840909091,1400.806693,462.5,MN1,MN3,Restaurant,12,,,,DX Units >= 5.42 Tons,,,0.81398,1500,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,005U0000000Krt0IAC,1.5881E+12,,,1,DX Units >= 5.42 Tons,,0.757,1304.25,0,1,0,Ramsey MN3,2019-07-24,,2020-05-05,OID3993255-0001,Restaurant
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.6,754,1,14.5,,5.67,,,0.785,1042,969.57,2154.6,0.706909091,674.73,0.785454545,,,,,2154.6,0.706909091,969.57,0.785454545,1042.47,283.5,MN1,MN3,Lodging,12.6,,,,DX Units >= 5.42 Tons,,,0.76022,1115.63,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,283.5,0,0,,0,0,,FALSE,,,,1,,,2154.6,,005U0000000HtWKIA0,1.57266E+12,,,1,DX Units >= 5.42 Tons,,0.707,969.57,0,1,0,Ramsey MN3,2019-09-11,,2019-11-13,OID3994122-0001,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,446,1,14,,4.88,,,0.379,144,287.92,1122.4,0.340685197,287.92,0.378539108,,,,,1122.4,,287.92,,143.5041758,244,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),,,,,DX Units < 5.42 Tons,,,0.36667,154.18,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,244,0,0,,0,0,,FALSE,,,,1,,,1122.4,,005U0000000HtWKIA0,1.57266E+12,,,1,DX Units < 5.42 Tons,,0.341,287.92,0,1,0,Hennepin MN3,2019-06-18,Cool EER-SEER,2019-11-12,OID3993357-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,0,754,1,14,,4.88,,,0.379,243,287.92,1122.4,0.340685197,287.92,0.378539108,,,,,1122.4,,287.92,,242.6057143,244,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.36667,260.17,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,244,0,0,,0,0,,FALSE,,,,1,,,1122.4,,005U0000000HtWKIA0,1.57266E+12,,,2,DX Units < 5.42 Tons,,0.341,287.92,0,1,0,Ramsey MN3,2019-09-11,Cool EER-SEER,2019-11-13,OID3994122-0002,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,,574,1,16,,5,,,1.018,497,595,1150,0.916289593,595,1.018099548,,,,,1150,,595,,496.7307692,250,MN1,MN3,Retail - Strip Mall,,,,,DX Units < 5.42 Tons,,,0.98495,532.12,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,005U0000000HtWKIA0,1.57257E+12,,,1,DX Units < 5.42 Tons,,0.916,595,0,1,0,Hennepin MN3,2019-10-30,Cool EER-SEER,2019-10-30,OID3993100-0001,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,574,1,13,,14.5,,,1.611,1397,1638.5,3480,1.45,1116.5,1.611111111,,,,,3480,1.45,1638.5,1.611111111,1396.867133,725,MN1,MN3,Retail - Strip Mall,12,,,,DX Units >= 5.42 Tons,,,1.55914,1495.72,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,725,0,0,,0,0,,FALSE,,,,1,,,3480,,005U0000000HtWKIA0,1.57249E+12,,,1,DX Units >= 5.42 Tons,,1.45,1638.5,0,1,0,Hennepin MN3,2019-10-18,,2019-11-08,OID3991975-0001,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.4,563,2,15.2,,9.41,,,2.318,2987,3462.88,7151.6,2.086205279,2634.8,2.318005865,,,,,7151.6,2.086205279,3462.88,2.318005865,2987.49812,941,MN1,MN3,Education - Secondary,12.4,,,,DX Units >= 5.42 Tons,,,2.24301,3198.07,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,941,0,0,,0,0,,FALSE,,,,2,,,7151.6,,005U0000000HtWKIA0,1.57249E+12,,,1,DX Units >= 5.42 Tons,,2.086,3462.88,0,2,0,Stearns MN3,2019-04-15,,2019-11-08,OID3992203-0001,Education - Secondary
Cool SEER - MN,MN - RTUS < 5.42 tons,,986,1,14,,4.88,,,0.379,317,287.92,1122.4,0.340685197,287.92,0.378539108,,,,,1122.4,,287.92,,317.2536264,244,MN1,MN3,Convenience Store,,,,,DX Units < 5.42 Tons,,,0.36667,339.4,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,244,0,0,,0,0,,FALSE,,,,1,,,1122.4,,005U0000000LeetIAC,1.57325E+12,,,1,DX Units < 5.42 Tons,,0.341,287.92,0,1,0,Hennepin MN3,2019-10-01,Cool EER-SEER,2019-11-08,OID3992198-0001,Convenience Store
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,11.1,446,1,18,,15,,,0.45,2838,3405,3600,0.405405405,3405,0.45045045,,,,,3600,0.405405405,3405,0.45045045,2838.181818,750,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),11.1,,,,DX Units >= 5.42 Tons,,,0.43548,3038.54,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,750,0,0,,0,0,,FALSE,,,,1,,,3600,,005U0000000HtWKIA0,1.58148E+12,,,2,DX Units >= 5.42 Tons,,0.405,3405,0,1,0,Ramsey MN3,2020-02-10,,2020-06-09,OID4139283-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,589,1,14.3,,9.25,,,0.841,1265,1304.25,3515,0.756818182,1045.25,0.840909091,,,,,3515,0.756818182,1304.25,0.840909091,1265.452672,462.5,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,0.81398,1354.39,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,0050B0000073UdSQAU,1.57445E+12,,,1,DX Units >= 5.42 Tons,,0.757,1304.25,0,1,0,Hennepin MN3,2019-10-17,,2020-01-08,OID3993015-0001,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,589,1,16,,6,,,0.545,1136,1152,2280,0.490909091,984,0.545454545,,,,,2280,0.490909091,1152,0.545454545,1135.928571,300,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,0.52796,1216.27,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,300,0,0,,0,0,,FALSE,,,,1,,,2280,,0050B0000073UdSQAU,1.57445E+12,,,2,DX Units >= 5.42 Tons,,0.491,1152,0,1,0,Hennepin MN3,2019-10-17,,2020-01-08,OID3993015-0002,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,14.9,446,1,26.5,,6,,,1.713,1655,3738,2280,1.541915802,2874,1.71323978,,,,,2280,1.541915802,3738,1.71323978,1655.369272,300,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),14.9,,,,DX Units >= 5.42 Tons,,,1.65806,1771.95,0,MN - HVAC+R Cooling - Prescriptive,HVAC+R Systems - MN,0,300,0,0,,0,0,,FALSE,,,,1,,,2280,,005U0000000IUR7IAO,1.61187E+12,,,3,DX Units >= 5.42 Tons,,1.542,3738,0,1,0,Ramsey MN3,2020-02-10,,2021-05-05,OID4145099-0003,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,,446,1,14,,4.88,,,0.379,144,287.92,1122.4,0.340685197,287.92,0.378539108,,,,,1122.4,,287.92,,143.5041758,244,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),,,,,DX Units < 5.42 Tons,,,0.36667,154.18,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,244,0,0,,0,0,,FALSE,,,,1,,,1122.4,,005U0000000HtWKIA0,1.5724E+12,,,1,DX Units < 5.42 Tons,,0.341,287.92,0,1,0,Washington MN3,2019-06-25,Cool EER-SEER,2020-01-22,OID3991791-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12,589,1,16,,2.93,,,0.252,299,348.67,673.9,0.226710407,348.67,0.251900452,,,,,673.9,0.226710407,348.67,0.251900452,298.6909615,146.5,MN1,MN3,Manufacturing,12,,,,DX Units < 5.42 Tons,,,0.24409,320.13,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,146.5,0,0,,0,0,,FALSE,,,,1,,,673.9,,0050B0000073UdSQAU,1.57445E+12,,,3,DX Units < 5.42 Tons,,0.227,348.67,0,1,0,Hennepin MN3,2019-10-17,Cool EER-SEER,2020-01-08,OID3993015-0003,Manufacturing
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.6,574,1,14.5,,7.42,,,1.028,1039,1268.82,2819.6,0.925090909,882.98,1.027878788,,,,,2819.6,0.925090909,1268.82,1.027878788,1038.544138,371,MN1,MN3,Retail - Strip Mall,12.6,,,,DX Units >= 5.42 Tons,,,0.99462,1112.42,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.57214E+12,,,1,DX Units >= 5.42 Tons,,0.925,1268.82,0,1,0,Hennepin MN3,2019-09-04,,2019-11-04,OID3988819-0001,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,574,2,13,,7.42,,,1.349,1264,1513.68,5639.2,1.214181818,1098.16,1.349090909,,,,,5639.2,1.214181818,1513.68,1.349090909,1263.683077,742,MN1,MN3,Retail - Strip Mall,12,,,,DX Units >= 5.42 Tons,,,1.30538,1353.32,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,742,0,0,,0,0,,FALSE,,,,2,,,5639.2,,005U0000000HtWKIA0,1.57214E+12,,,2,DX Units >= 5.42 Tons,,1.214,1513.68,0,2,0,Hennepin MN3,2019-09-04,,2019-11-04,OID3988819-0002,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,563,1,14.3,,9.25,,,0.841,1210,1304.25,3515,0.756818182,1045.25,0.840909091,,,,,3515,0.756818182,1304.25,0.840909091,1209.592283,462.5,MN1,MN3,Education - Secondary,12,,,,DX Units >= 5.42 Tons,,,0.81398,1295.5,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,0050B0000073UdSQAU,1.57287E+12,,,1,DX Units >= 5.42 Tons,,0.757,1304.25,0,1,0,Ramsey MN3,2019-08-28,,2019-11-04,OID3988903-0001,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,574,1,12.6,,9.25,,,0.841,632,832.5,3515,0.756818182,573.5,0.840909091,,,,,3515,0.756818182,832.5,0.840909091,632.0833333,462.5,MN1,MN3,Retail - Strip Mall,12,,,,DX Units >= 5.42 Tons,,,0.81398,676.66,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,0050B0000073UdSQAU,1.57314E+12,,,1,DX Units >= 5.42 Tons,,0.757,832.5,0,1,0,Ramsey MN3,2019-06-26,,2019-11-07,OID3989084-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,12,574,1,16,,5,,,0.43,497,595,1150,0.386877828,595,0.429864253,,,,,1150,0.386877828,595,0.429864253,496.7307692,250,MN1,MN3,Retail - Strip Mall,12,,,,DX Units < 5.42 Tons,,,0.41613,532.12,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,005U0000000HtWKIA0,1.57214E+12,,,3,DX Units < 5.42 Tons,,0.387,595,0,1,0,Hennepin MN3,2019-09-04,Cool EER-SEER,2019-11-04,OID3988819-0003,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.1,563,1,14,,14.5,,,1.731,1908,2131.5,3480,1.55785124,1551.5,1.730945822,,,,,3480,1.55785124,2131.5,1.730945822,1908.350649,725,MN1,MN3,Education - Secondary,12.1,,,,DX Units >= 5.42 Tons,,,1.67527,2042.83,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,725,0,0,,0,0,,FALSE,,,,1,,,3480,,005U0000000LeetIAC,1.57263E+12,,,1,DX Units >= 5.42 Tons,,1.558,2131.5,0,1,0,Ramsey MN3,2019-10-10,,2019-11-01,OID3985989-0001,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.6,563,1,15,,7.42,,,1.028,1134,1380.12,2819.6,0.925090909,994.28,1.027878788,,,,,2819.6,0.925090909,1380.12,1.027878788,1133.882,371,MN1,MN3,Education - Secondary,12.6,,,,DX Units >= 5.42 Tons,,,0.99462,1214.13,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000LeetIAC,1.57263E+12,,,2,DX Units >= 5.42 Tons,,0.925,1380.12,0,1,0,Ramsey MN3,2019-10-10,,2019-11-01,OID3985989-0002,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,446,1,14.3,,9.25,,,0.841,958,1304.25,3515,0.756818182,1045.25,0.840909091,,,,,3515,0.756818182,1304.25,0.840909091,958.2205295,462.5,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units >= 5.42 Tons,,,0.81398,1025.7,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,0050B0000073UdSQAU,1.57287E+12,,,1,DX Units >= 5.42 Tons,,0.757,1304.25,0,1,0,Hennepin MN3,2019-10-16,,2019-11-04,OID3986772-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 20 - 63.33 tons,11.3,986,1,12.7,,23.33,,,3.792,6147,2029.71,4409.37,3.41291313,1656.43,3.7921257,,,,,4409.37,3.41291313,2029.71,3.7921257,6147.407683,1166.5,MN1,MN3,Convenience Store,11.3,,,,DX Units >= 5.42 Tons,,,3.68824,6614.28,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1166.5,0,0,,0,0,,FALSE,,,,1,,,4409.37,,005U0000000HtWKIA0,1.57197E+12,,,10,DX Units >= 5.42 Tons,,3.413,2029.71,0,1,0,Hennepin MN3,2019-03-03,,2019-10-23,OID3984641-0010,Convenience Store
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,409,1,13,,7.42,,,0.675,450,756.84,2819.6,0.607090909,549.08,0.674545455,,,,,2819.6,0.607090909,756.84,0.674545455,450.2146154,371,MN1,MN3,Warehouse,12,,,,DX Units >= 5.42 Tons,,,0.65269,481.8,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000Krt0IAC,1.5881E+12,,,1,DX Units >= 5.42 Tons,,0.607,756.84,0,1,0,Hennepin MN3,2019-08-20,,2020-05-05,OID3984899-0001,Warehouse
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,574,3,13.8,,7.42,,,2.024,2579,2804.76,8458.8,1.821272727,2181.48,2.023636364,,,,,8458.8,1.821272727,2804.76,2.023636364,2579.256522,1113,MN1,MN3,Retail - Strip Mall,12,,,,DX Units >= 5.42 Tons,,,1.95806,2761.24,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1113,0,0,,0,0,,FALSE,,,,3,,,8458.8,,005U0000000LeetIAC,1.57263E+12,,,1,DX Units >= 5.42 Tons,,1.821,2804.76,0,3,0,Dakota MN3,2019-10-16,,2019-11-01,OID3985101-0001,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,11.5,574,2,12.7,,9.58,,,0.909,1392,1398.68,7280.8,0.817897233,1245.4,0.908774704,,,,,7280.8,0.817897233,1398.68,0.908774704,1391.740157,958,MN1,MN3,Retail - Strip Mall,11.5,,,,DX Units >= 5.42 Tons,,,0.87957,1490.36,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,958,0,0,,0,0,,FALSE,,,,2,,,7280.8,,0050B0000073UdSQAU,1.57288E+12,,,1,DX Units >= 5.42 Tons,,0.818,1398.68,0,2,0,Blue Earth MN3,2019-10-16,,2019-11-04,OID3986211-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,12.8,986,1,18,,3,,,0.445,758,537,690,0.400876697,537,0.445418552,,,,,690,0.400876697,537,0.445418552,758.4615385,150,MN1,MN3,Convenience Store,12.8,,,,DX Units < 5.42 Tons,,,0.43334,815.62,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,150,0,0,,0,0,,FALSE,,,,1,,,690,,005U0000000HtWKIA0,1.57197E+12,,,1,DX Units < 5.42 Tons,,0.401,537,0,1,0,Hennepin MN3,2019-04-25,Cool EER-SEER,2019-10-23,OID3984641-0001,Convenience Store
Cool SEER - MN,MN - RTUS < 5.42 tons,12,446,1,16,,5,,,0.43,386,595,1150,0.386877828,595,0.429864253,,,,,1150,0.386877828,595,0.429864253,385.9615385,250,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units < 5.42 Tons,,,0.41613,413.28,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,0050B0000073UdSQAU,1.57262E+12,,,1,DX Units < 5.42 Tons,,0.387,595,0,1,0,Hennepin MN3,2019-07-30,Cool EER-SEER,2019-11-01,OID3984870-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12,563,1,16,,5,,,0.43,487,595,1150,0.386877828,595,0.429864253,,,,,1150,0.386877828,595,0.429864253,487.2115385,250,MN1,MN3,Education - Secondary,12,,,,DX Units < 5.42 Tons,,,0.41613,521.41,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,0050B0000073UdSQAU,1.57262E+12,,,1,DX Units < 5.42 Tons,,0.387,595,0,1,0,Hennepin MN3,2019-07-30,Cool EER-SEER,2019-11-01,OID3984970-0001,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,589,1,13.5,,6,,,0.545,645,702,2280,0.490909091,534,0.545454545,,,,,2280,0.490909091,702,0.545454545,645.0952381,300,MN1,MN3,Manufacturing,12,,,,DX Units >= 5.42 Tons,,,0.52796,690.58,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,300,0,0,,0,0,,FALSE,,,,1,,,2280,,005U0000000HtWKIA0,1.57188E+12,,,1,DX Units >= 5.42 Tons,,0.491,702,0,1,0,Ramsey MN3,2019-10-08,,2019-10-31,OID3982687-0001,Manufacturing
Cool SEER - MN,MN - RTUS < 5.42 tons,11.6,446,1,14,,3.92,,,0.202,115,231.28,901.6,0.181657045,231.28,0.201841161,,,,,901.6,0.181657045,231.28,0.201841161,115.2738462,196,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),11.6,,,,DX Units < 5.42 Tons,,,0.1957,123.13,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,196,0,0,,0,0,,FALSE,,,,1,,,901.6,,005U0000000HtWKIA0,1.57188E+12,,,1,DX Units < 5.42 Tons,,0.182,231.28,0,1,0,Hennepin MN3,2019-09-04,Cool EER-SEER,2019-10-31,OID3982449-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,13,446,1,16,,2,,,0.326,154,238,460,0.29321267,238,0.325791855,,,,,460,0.29321267,238,0.325791855,154.3846154,100,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13,,,,DX Units < 5.42 Tons,,,0.31505,164.88,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,100,0,0,,0,0,,FALSE,,,,1,,,460,,0050B0000073UdSQAU,1.57288E+12,,,1,DX Units < 5.42 Tons,,0.293,238,0,1,0,Faribault MN3,2019-06-12,Cool EER-SEER,2019-11-04,OID3982368-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,,754,2,14,,4.75,,,0.737,472,560.5,2185,0.663219134,560.5,0.736910149,,,,,2185,,560.5,,472.2857143,475,MN1,MN3,Lodging,,,,,DX Units < 5.42 Tons,,,0.7129,505.35,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,475,0,0,,0,0,,FALSE,,,,2,,,2185,,005U0000000LeetIAC,1.57324E+12,,,1,DX Units < 5.42 Tons,,0.663,560.5,0,2,0,Washington MN3,2018-12-17,Cool EER-SEER,2019-11-08,OID3986970-0001,Lodging
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,11.1,651,6,12.1,,15,,,2.703,5811,4500,21600,2.432432432,4500,2.702702703,,,,,21600,2.432432432,4500,2.702702703,5810.578512,4500,MN1,MN3,Office-Mid Rise (25k-250k SF 3-8 Story),11.1,,,,DX Units >= 5.42 Tons,,,2.61505,6221.63,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,4500,0,0,,0,0,,FALSE,,,,6,,,21600,,005U0000000HtWKIA0,1.575E+12,,,2,DX Units >= 5.42 Tons,,2.432,4500,0,6,0,Hennepin MN3,2019-11-27,,2020-07-16,OID4036651-0002,Office-Mid Rise (25k-250k SF 3-8 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,652,1,14.5,,2.37,,,0.299,148,175.38,545.1,0.26870009,175.38,0.298555656,,,,,545.1,0.26870009,175.38,0.298555656,147.5560743,118.5,MN1,MN3,Restaurant,12.5,,,,DX Units < 5.42 Tons,,,0.28925,158.46,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,118.5,0,0,,0,0,,FALSE,,,,1,,,545.1,,0050B0000073UdSQAU,1.57314E+12,,,1,DX Units < 5.42 Tons,,0.269,175.38,0,1,0,Rice MN3,2019-10-02,Cool EER-SEER,2019-11-07,OID3991388-0001,Restaurant
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,686,1,15,,12.5,,,1.389,2495,2162.5,3000,1.25,1712.5,1.388888889,,,,,3000,1.25,2162.5,1.388888889,2494.545455,625,MN1,MN3,Retail - Large Department Store,12,,,,DX Units >= 5.42 Tons,,,1.34409,2671.31,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,625,0,0,,0,0,,FALSE,,,,1,,,3000,,005U0000000LeetIAC,1.57263E+12,,,1,DX Units >= 5.42 Tons,,1.25,2162.5,0,1,0,Stearns MN3,2019-05-24,,2019-10-28,OID3958761-0001,Retail - Large Department Store
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.2,1298,1,13,,12.17,,,1.552,2651,1472.57,2920.8,1.396557377,937.09,1.551730419,,,,,2920.8,1.396557377,1472.57,1.551730419,2651.187692,608.5,MN1,MN3,Health/Medical - Hospital,12.2,,,,DX Units >= 5.42 Tons,,,1.50215,2838.33,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,608.5,0,0,,0,0,,FALSE,,,,1,,,2920.8,,0050B0000073UdSQAU,1.5829E+12,,,1,DX Units >= 5.42 Tons,,1.397,1472.57,0,1,0,Ramsey MN3,2019-09-11,,2020-02-28,OID4136619-0001,Health/Medical - Hospital
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,686,4,13.8,,8,,,2.909,4431,4032,12160,2.618181818,3136,2.909090909,,,,,12160,2.618181818,4032,2.909090909,4431.304348,1600,MN1,MN3,Retail - Large Department Store,12,,,,DX Units >= 5.42 Tons,,,2.81505,4744.11,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1600,0,0,,0,0,,FALSE,,,,4,,,12160,,005U0000000LeetIAC,1.57263E+12,,,2,DX Units >= 5.42 Tons,,2.618,4032,0,4,0,Stearns MN3,2019-05-24,,2019-10-28,OID3958761-0002,Retail - Large Department Store
Cool SEER - MN,MN - RTUS < 5.42 tons,13,686,2,16.3,,5,,,1.629,1282,1280,2300,1.466063348,1280,1.628959276,,,,,2300,1.466063348,1280,1.628959276,1282.000944,500,MN1,MN3,Retail - Large Department Store,13,,,,DX Units < 5.42 Tons,,,1.57634,1372.59,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,500,0,0,,0,0,,FALSE,,,,2,,,2300,,005U0000000LeetIAC,1.57263E+12,,,3,DX Units < 5.42 Tons,,1.466,1280,0,2,0,Stearns MN3,2019-05-24,Cool EER-SEER,2019-10-28,OID3958761-0003,Retail - Large Department Store
